Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29 (jobs produced = 1, jobs in buffer = 1)
Thread 1 removes: JOB ID = 443, Burst Time = 71, Start Time = 5536 (jobs removed = 444, jobs in buffer = 99)
Producing: JOB ID = 543, Burst Time = 62, Remaining Time = 62 (jobs produced = 544, jobs in buffer = 100)
Thread 3 removes: JOB ID = 444, Burst Time = 62, Start Time = 5602 (jobs removed = 445, jobs in buffer = 99)
Producing: JOB ID = 544, Burst Time = 27, Remaining Time = 27 (jobs produced = 545, jobs in buffer = 100)
Thread 1 removes: JOB ID = 445, Burst Time = 79, Start Time = 5607 (jobs removed = 446, jobs in buffer = 99)
Producing: JOB ID = 545, Burst Time = 95, Remaining Time = 95 (jobs produced = 546, jobs in buffer = 100)
Thread 4 removes: JOB ID = 446, Burst Time = 34, Start Time = 5608 (jobs removed = 447, jobs in buffer = 99)
Producing: JOB ID = 546, Burst Time = 72, Remaining Time = 72 (jobs produced = 547, jobs in buffer = 100)
Thread 2 removes: JOB ID = 447, Burst Time = 52, Start Time = 5616 (jobs removed = 448, jobs in buffer = 99)
Producing: JOB ID = 547, Burst Time = 60, Remaining Time = 60 (jobs produced = 548, jobs in buffer = 100)
Thread 4 removes: JOB ID = 448, Burst Time = 95, Start Time = 5642 (jobs removed = 449, jobs in buffer = 99)
Producing: JOB ID = 548, Burst Time = 97, Remaining Time = 97 (jobs produced = 549, jobs in buffer = 100)
Thread 3 removes: JOB ID = 449, Burst Time = 41, Start Time = 5664 (jobs removed = 450, jobs in buffer = 99)
Producing: JOB ID = 549, Burst Time = 51, Remaining Time = 51 (jobs produced = 550, jobs in buffer = 100)
Thread 2 removes: JOB ID = 450, Burst Time = 25, Start Time = 5668 (jobs removed = 451, jobs in buffer = 99)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5 (jobs produced = 551, jobs in buffer = 100)
Thread 1 removes: JOB ID = 451, Burst Time = 88, Start Time = 5686 (jobs removed = 452, jobs in buffer = 99)
Producing: JOB ID = 551, Burst Time = 29, Remaining Time = 29 (jobs produced = 552, jobs in buffer = 100)
Thread 2 removes: JOB ID = 452, Burst Time = 71, Start Time = 5693 (jobs removed = 453, jobs in buffer = 99)
Producing: JOB ID = 552, Burst Time = 11, Remaining Time = 11 (jobs produced = 553, jobs in buffer = 100)
Thread 3 removes: JOB ID = 453, Burst Time = 43, Start Time = 5705 (jobs removed = 454, jobs in buffer = 99)
Producing: JOB ID = 553, Burst Time = 40, Remaining Time = 40 (jobs produced = 554, jobs in buffer = 100)
Thread 4 removes: JOB ID = 454, Burst Time = 17, Start Time = 5737 (jobs removed = 455, jobs in buffer = 99)
Producing: JOB ID = 554, Burst Time = 90, Remaining Time = 90 (jobs produced = 555, jobs in buffer = 100)
Thread 3 removes: JOB ID = 455, Burst Time = 66, Start Time = 5748 (jobs removed = 456, jobs in buffer = 99)
Producing: JOB ID = 555, Burst Time = 31, Remaining Time = 31 (jobs produced = 556, jobs in buffer = 100)
Thread 4 removes: JOB ID = 456, Burst Time = 13, Start Time = 5754 (jobs removed = 457, jobs in buffer = 99)
Producing: JOB ID = 556, Burst Time = 72, Remaining Time = 72 (jobs produced = 557, jobs in buffer = 100)
Thread 2 removes: JOB ID = 457, Burst Time = 16, Start Time = 5764 (jobs removed = 458, jobs in buffer = 99)
Producing: JOB ID = 557, Burst Time = 56, Remaining Time = 56 (jobs produced = 558, jobs in buffer = 100)
Thread 4 removes: JOB ID = 458, Burst Time = 50, Start Time = 5767 (jobs removed = 459, jobs in buffer = 99)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75 (jobs produced = 559, jobs in buffer = 100)
Thread 1 removes: JOB ID = 459, Burst Time = 70, Start Time = 5774 (jobs removed = 460, jobs in buffer = 99)
Producing: JOB ID = 559, Burst Time = 16, Remaining Time = 16 (jobs produced = 560, jobs in buffer = 100)
Thread 2 removes: JOB ID = 460, Burst Time = 85, Start Time = 5780 (jobs removed = 461, jobs in buffer = 99)
Producing: JOB ID = 560, Burst Time = 17, Remaining Time = 17 (jobs produced = 561, jobs in buffer = 100)
Thread 3 removes: JOB ID = 461, Burst Time = 96, Start Time = 5814 (jobs removed = 462, jobs in buffer = 99)
Producing: JOB ID = 561, Burst Time = 56, Remaining Time = 56 (jobs produced = 562, jobs in buffer = 100)
Thread 4 removes: JOB ID = 462, Burst Time = 90, Start Time = 5817 (jobs removed = 463, jobs in buffer = 99)
Producing: JOB ID = 562, Burst Time = 96, Remaining Time = 96 (jobs produced = 563, jobs in buffer = 100)
Thread 1 removes: JOB ID = 463, Burst Time = 84, Start Time = 5844 (jobs removed = 464, jobs in buffer = 99)
Producing: JOB ID = 563, Burst Time = 70, Remaining Time = 70 (jobs produced = 564, jobs in buffer = 100)
Thread 2 removes: JOB ID = 464, Burst Time = 15, Start Time = 5865 (jobs removed = 465, jobs in buffer = 99)
Producing: JOB ID = 564, Burst Time = 35, Remaining Time = 35 (jobs produced = 565, jobs in buffer = 100)
Thread 2 removes: JOB ID = 465, Burst Time = 16, Start Time = 5881 (jobs removed = 466, jobs in buffer = 99)
Producing: JOB ID = 565, Burst Time = 32, Remaining Time = 32 (jobs produced = 566, jobs in buffer = 100)
Thread 2 removes: JOB ID = 466, Burst Time = 43, Start Time = 5897 (jobs removed = 467, jobs in buffer = 99)
Producing: JOB ID = 566, Burst Time = 55, Remaining Time = 55 (jobs produced = 567, jobs in buffer = 100)
Thread 4 removes: JOB ID = 467, Burst Time = 23, Start Time = 5907 (jobs removed = 468, jobs in buffer = 99)
Producing: JOB ID = 567, Burst Time = 58, Remaining Time = 58 (jobs produced = 568, jobs in buffer = 100)
Thread 3 removes: JOB ID = 468, Burst Time = 87, Start Time = 5910 (jobs removed = 469, jobs in buffer = 99)
Producing: JOB ID = 568, Burst Time = 17, Remaining Time = 17 (jobs produced = 569, jobs in buffer = 100)
Thread 1 removes: JOB ID = 469, Burst Time = 31, Start Time = 5928 (jobs removed = 470, jobs in buffer = 99)
Producing: JOB ID = 569, Burst Time = 76, Remaining Time = 76 (jobs produced = 570, jobs in buffer = 100)
Thread 4 removes: JOB ID = 470, Burst Time = 61, Start Time = 5930 (jobs removed = 471, jobs in buffer = 99)
Producing: JOB ID = 570, Burst Time = 72, Remaining Time = 72 (jobs produced = 571, jobs in buffer = 100)
Thread 2 removes: JOB ID = 471, Burst Time = 1, Start Time = 5940 (jobs removed = 472, jobs in buffer = 99)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93 (jobs produced = 572, jobs in buffer = 100)
Thread 2 removes: JOB ID = 472, Burst Time = 34, Start Time = 5941 (jobs removed = 473, jobs in buffer = 99)
Producing: JOB ID = 572, Burst Time = 46, Remaining Time = 46 (jobs produced = 573, jobs in buffer = 100)
Thread 1 removes: JOB ID = 473, Burst Time = 67, Start Time = 5959 (jobs removed = 474, jobs in buffer = 99)
Producing: JOB ID = 573, Burst Time = 44, Remaining Time = 44 (jobs produced = 574, jobs in buffer = 100)
Thread 2 removes: JOB ID = 474, Burst Time = 99, Start Time = 5975 (jobs removed = 475, jobs in buffer = 99)
Producing: JOB ID = 574, Burst Time = 63, Remaining Time = 63 (jobs produced = 575, jobs in buffer = 100)
Thread 4 removes: JOB ID = 475, Burst Time = 91, Start Time = 5991 (jobs removed = 476, jobs in buffer = 99)
Producing: JOB ID = 575, Burst Time = 20, Remaining Time = 20 (jobs produced = 576, jobs in buffer = 100)
Thread 3 removes: JOB ID = 476, Burst Time = 81, Start Time = 5997 (jobs removed = 477, jobs in buffer = 99)
Producing: JOB ID = 576, Burst Time = 69, Remaining Time = 69 (jobs produced = 577, jobs in buffer = 100)
Thread 1 removes: JOB ID = 477, Burst Time = 1, Start Time = 6026 (jobs removed = 478, jobs in buffer = 99)
Producing: JOB ID = 577, Burst Time = 65, Remaining Time = 65 (jobs produced = 578, jobs in buffer = 100)
Thread 1 removes: JOB ID = 478, Burst Time = 31, Start Time = 6027 (jobs removed = 479, jobs in buffer = 99)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86 (jobs produced = 579, jobs in buffer = 100)
Thread 1 removes: JOB ID = 479, Burst Time = 51, Start Time = 6058 (jobs removed = 480, jobs in buffer = 99)
Producing: JOB ID = 579, Burst Time = 56, Remaining Time = 56 (jobs produced = 580, jobs in buffer = 100)
Thread 2 removes: JOB ID = 480, Burst Time = 7, Start Time = 6074 (jobs removed = 481, jobs in buffer = 99)
Producing: JOB ID = 580, Burst Time = 54, Remaining Time = 54 (jobs produced = 581, jobs in buffer = 100)
Thread 3 removes: JOB ID = 481, Burst Time = 80, Start Time = 6078 (jobs removed = 482, jobs in buffer = 99)
Producing: JOB ID = 581, Burst Time = 58, Remaining Time = 58 (jobs produced = 582, jobs in buffer = 100)
Thread 2 removes: JOB ID = 482, Burst Time = 68, Start Time = 6081 (jobs removed = 483, jobs in buffer = 99)
Producing: JOB ID = 582, Burst Time = 46, Remaining Time = 46 (jobs produced = 583, jobs in buffer = 100)
Thread 4 removes: JOB ID = 483, Burst Time = 58, Start Time = 6082 (jobs removed = 484, jobs in buffer = 99)
Producing: JOB ID = 583, Burst Time = 69, Remaining Time = 69 (jobs produced = 584, jobs in buffer = 100)
Thread 1 removes: JOB ID = 484, Burst Time = 67, Start Time = 6109 (jobs removed = 485, jobs in buffer = 99)
Producing: JOB ID = 584, Burst Time = 10, Remaining Time = 10 (jobs produced = 585, jobs in buffer = 100)
Thread 4 removes: JOB ID = 485, Burst Time = 56, Start Time = 6140 (jobs removed = 486, jobs in buffer = 99)
Producing: JOB ID = 585, Burst Time = 65, Remaining Time = 65 (jobs produced = 586, jobs in buffer = 100)
Thread 2 removes: JOB ID = 486, Burst Time = 81, Start Time = 6149 (jobs removed = 487, jobs in buffer = 99)
Producing: JOB ID = 586, Burst Time = 53, Remaining Time = 53 (jobs produced = 587, jobs in buffer = 100)
Thread 3 removes: JOB ID = 487, Burst Time = 97, Start Time = 6158 (jobs removed = 488, jobs in buffer = 99)
Producing: JOB ID = 587, Burst Time = 25, Remaining Time = 25 (jobs produced = 588, jobs in buffer = 100)
Thread 1 removes: JOB ID = 488, Burst Time = 69, Start Time = 6176 (jobs removed = 489, jobs in buffer = 99)
Producing: JOB ID = 588, Burst Time = 5, Remaining Time = 5 (jobs produced = 589, jobs in buffer = 100)
Thread 4 removes: JOB ID = 489, Burst Time = 94, Start Time = 6196 (jobs removed = 490, jobs in buffer = 99)
Producing: JOB ID = 589, Burst Time = 18, Remaining Time = 18 (jobs produced = 590, jobs in buffer = 100)
Thread 2 removes: JOB ID = 490, Burst Time = 98, Start Time = 6230 (jobs removed = 491, jobs in buffer = 99)
Producing: JOB ID = 590, Burst Time = 26, Remaining Time = 26 (jobs produced = 591, jobs in buffer = 100)
Thread 1 removes: JOB ID = 491, Burst Time = 48, Start Time = 6245 (jobs removed = 492, jobs in buffer = 99)
Producing: JOB ID = 591, Burst Time = 45, Remaining Time = 45 (jobs produced = 592, jobs in buffer = 100)
Thread 3 removes: JOB ID = 492, Burst Time = 69, Start Time = 6256 (jobs removed = 493, jobs in buffer = 99)
Producing: JOB ID = 592, Burst Time = 11, Remaining Time = 11 (jobs produced = 593, jobs in buffer = 100)
Thread 4 removes: JOB ID = 493, Burst Time = 44, Start Time = 6290 (jobs removed = 494, jobs in buffer = 99)
Producing: JOB ID = 593, Burst Time = 57, Remaining Time = 57 (jobs produced = 594, jobs in buffer = 100)
Thread 1 removes: JOB ID = 494, Burst Time = 29, Start Time = 6293 (jobs removed = 495, jobs in buffer = 99)
Producing: JOB ID = 594, Burst Time = 41, Remaining Time = 41 (jobs produced = 595, jobs in buffer = 100)
Thread 1 removes: JOB ID = 495, Burst Time = 43, Start Time = 6322 (jobs removed = 496, jobs in buffer = 99)
Producing: JOB ID = 595, Burst Time = 18, Remaining Time = 18 (jobs produced = 596, jobs in buffer = 100)
Thread 3 removes: JOB ID = 496, Burst Time = 60, Start Time = 6325 (jobs removed = 497, jobs in buffer = 99)
Producing: JOB ID = 596, Burst Time = 96, Remaining Time = 96 (jobs produced = 597, jobs in buffer = 100)
Thread 2 removes: JOB ID = 497, Burst Time = 81, Start Time = 6328 (jobs removed = 498, jobs in buffer = 99)
Producing: JOB ID = 597, Burst Time = 99, Remaining Time = 99 (jobs produced = 598, jobs in buffer = 100)
Thread 4 removes: JOB ID = 498, Burst Time = 23, Start Time = 6334 (jobs removed = 499, jobs in buffer = 99)
Producing: JOB ID = 598, Burst Time = 88, Remaining Time = 88 (jobs produced = 599, jobs in buffer = 100)
Thread 4 removes: JOB ID = 499, Burst Time = 79, Start Time = 6357 (jobs removed = 500, jobs in buffer = 99)
Producing: JOB ID = 599, Burst Time = 99, Remaining Time = 99 (jobs produced = 600, jobs in buffer = 100)
Thread 1 removes: JOB ID = 500, Burst Time = 24, Start Time = 6365 (jobs removed = 501, jobs in buffer = 99)
Producing: JOB ID = 600, Burst Time = 15, Remaining Time = 15 (jobs produced = 601, jobs in buffer = 100)
Thread 3 removes: JOB ID = 501, Burst Time = 14, Start Time = 6385 (jobs removed = 502, jobs in buffer = 99)
Producing: JOB ID = 601, Burst Time = 79, Remaining Time = 79 (jobs produced = 602, jobs in buffer = 100)
Thread 1 removes: JOB ID = 502, Burst Time = 88, Start Time = 6389 (jobs removed = 503, jobs in buffer = 99)
Producing: JOB ID = 602, Burst Time = 22, Remaining Time = 22 (jobs produced = 603, jobs in buffer = 100)
Thread 3 removes: JOB ID = 503, Burst Time = 18, Start Time = 6399 (jobs removed = 504, jobs in buffer = 99)
Producing: JOB ID = 603, Burst Time = 61, Remaining Time = 61 (jobs produced = 604, jobs in buffer = 100)
Thread 2 removes: JOB ID = 504, Burst Time = 72, Start Time = 6409 (jobs removed = 505, jobs in buffer = 99)
Producing: JOB ID = 604, Burst Time = 70, Remaining Time = 70 (jobs produced = 605, jobs in buffer = 100)
Thread 3 removes: JOB ID = 505, Burst Time = 21, Start Time = 6417 (jobs removed = 506, jobs in buffer = 99)
Producing: JOB ID = 605, Burst Time = 88, Remaining Time = 88 (jobs produced = 606, jobs in buffer = 100)
Thread 4 removes: JOB ID = 506, Burst Time = 95, Start Time = 6436 (jobs removed = 507, jobs in buffer = 99)
Producing: JOB ID = 606, Burst Time = 14, Remaining Time = 14 (jobs produced = 607, jobs in buffer = 100)
Thread 3 removes: JOB ID = 507, Burst Time = 43, Start Time = 6438 (jobs removed = 508, jobs in buffer = 99)
Producing: JOB ID = 607, Burst Time = 88, Remaining Time = 88 (jobs produced = 608, jobs in buffer = 100)
Thread 1 removes: JOB ID = 508, Burst Time = 15, Start Time = 6477 (jobs removed = 509, jobs in buffer = 99)
Producing: JOB ID = 608, Burst Time = 39, Remaining Time = 39 (jobs produced = 609, jobs in buffer = 100)
Thread 3 removes: JOB ID = 509, Burst Time = 63, Start Time = 6481 (jobs removed = 510, jobs in buffer = 99)
Thread 2 removes: JOB ID = 510, Burst Time = 79, Start Time = 6481 (jobs removed = 511, jobs in buffer = 98)
Producing: JOB ID = 609, Burst Time = 18, Remaining Time = 18 (jobs produced = 610, jobs in buffer = 99)
Producing: JOB ID = 610, Burst Time = 54, Remaining Time = 54 (jobs produced = 611, jobs in buffer = 100)
Thread 1 removes: JOB ID = 511, Burst Time = 76, Start Time = 6492 (jobs removed = 512, jobs in buffer = 99)
Producing: JOB ID = 611, Burst Time = 72, Remaining Time = 72 (jobs produced = 612, jobs in buffer = 100)
Thread 4 removes: JOB ID = 512, Burst Time = 25, Start Time = 6531 (jobs removed = 513, jobs in buffer = 99)
Producing: JOB ID = 612, Burst Time = 8, Remaining Time = 8 (jobs produced = 613, jobs in buffer = 100)
Thread 3 removes: JOB ID = 513, Burst Time = 63, Start Time = 6544 (jobs removed = 514, jobs in buffer = 99)
Producing: JOB ID = 613, Burst Time = 87, Remaining Time = 87 (jobs produced = 614, jobs in buffer = 100)
Thread 4 removes: JOB ID = 514, Burst Time = 92, Start Time = 6556 (jobs removed = 515, jobs in buffer = 99)
Producing: JOB ID = 614, Burst Time = 39, Remaining Time = 39 (jobs produced = 615, jobs in buffer = 100)
Thread 2 removes: JOB ID = 515, Burst Time = 33, Start Time = 6560 (jobs removed = 516, jobs in buffer = 99)
Producing: JOB ID = 615, Burst Time = 90, Remaining Time = 90 (jobs produced = 616, jobs in buffer = 100)
Thread 1 removes: JOB ID = 516, Burst Time = 75, Start Time = 6568 (jobs removed = 517, jobs in buffer = 99)
Producing: JOB ID = 616, Burst Time = 49, Remaining Time = 49 (jobs produced = 617, jobs in buffer = 100)
Thread 2 removes: JOB ID = 517, Burst Time = 19, Start Time = 6593 (jobs removed = 518, jobs in buffer = 99)
Producing: JOB ID = 617, Burst Time = 14, Remaining Time = 14 (jobs produced = 618, jobs in buffer = 100)
Thread 3 removes: JOB ID = 518, Burst Time = 52, Start Time = 6607 (jobs removed = 519, jobs in buffer = 99)
Producing: JOB ID = 618, Burst Time = 69, Remaining Time = 69 (jobs produced = 619, jobs in buffer = 100)
Thread 2 removes: JOB ID = 519, Burst Time = 17, Start Time = 6612 (jobs removed = 520, jobs in buffer = 99)
Producing: JOB ID = 619, Burst Time = 91, Remaining Time = 91 (jobs produced = 620, jobs in buffer = 100)
Thread 2 removes: JOB ID = 520, Burst Time = 46, Start Time = 6629 (jobs removed = 521, jobs in buffer = 99)
Producing: JOB ID = 620, Burst Time = 49, Remaining Time = 49 (jobs produced = 621, jobs in buffer = 100)
Thread 1 removes: JOB ID = 521, Burst Time = 89, Start Time = 6643 (jobs removed = 522, jobs in buffer = 99)
Producing: JOB ID = 621, Burst Time = 31, Remaining Time = 31 (jobs produced = 622, jobs in buffer = 100)
Thread 4 removes: JOB ID = 522, Burst Time = 6, Start Time = 6648 (jobs removed = 523, jobs in buffer = 99)
Producing: JOB ID = 622, Burst Time = 9, Remaining Time = 9 (jobs produced = 623, jobs in buffer = 100)
Thread 4 removes: JOB ID = 523, Burst Time = 6, Start Time = 6654 (jobs removed = 524, jobs in buffer = 99)
Producing: JOB ID = 623, Burst Time = 81, Remaining Time = 81 (jobs produced = 624, jobs in buffer = 100)
Thread 3 removes: JOB ID = 524, Burst Time = 14, Start Time = 6659 (jobs removed = 525, jobs in buffer = 99)
Producing: JOB ID = 624, Burst Time = 61, Remaining Time = 61 (jobs produced = 625, jobs in buffer = 100)
Thread 4 removes: JOB ID = 525, Burst Time = 60, Start Time = 6660 (jobs removed = 526, jobs in buffer = 99)
Producing: JOB ID = 625, Burst Time = 23, Remaining Time = 23 (jobs produced = 626, jobs in buffer = 100)
Thread 3 removes: JOB ID = 526, Burst Time = 70, Start Time = 6673 (jobs removed = 527, jobs in buffer = 99)
Producing: JOB ID = 626, Burst Time = 30, Remaining Time = 30 (jobs produced = 627, jobs in buffer = 100)
Thread 2 removes: JOB ID = 527, Burst Time = 28, Start Time = 6675 (jobs removed = 528, jobs in buffer = 99)
Producing: JOB ID = 627, Burst Time = 58, Remaining Time = 58 (jobs produced = 628, jobs in buffer = 100)
Thread 2 removes: JOB ID = 528, Burst Time = 89, Start Time = 6703 (jobs removed = 529, jobs in buffer = 99)
Producing: JOB ID = 628, Burst Time = 62, Remaining Time = 62 (jobs produced = 629, jobs in buffer = 100)
Thread 4 removes: JOB ID = 529, Burst Time = 39, Start Time = 6721 (jobs removed = 530, jobs in buffer = 99)
Producing: JOB ID = 629, Burst Time = 28, Remaining Time = 28 (jobs produced = 630, jobs in buffer = 100)
Thread 1 removes: JOB ID = 530, Burst Time = 31, Start Time = 6733 (jobs removed = 531, jobs in buffer = 99)
Producing: JOB ID = 630, Burst Time = 30, Remaining Time = 30 (jobs produced = 631, jobs in buffer = 100)
Thread 3 removes: JOB ID = 531, Burst Time = 93, Start Time = 6743 (jobs removed = 532, jobs in buffer = 99)
Producing: JOB ID = 631, Burst Time = 49, Remaining Time = 49 (jobs produced = 632, jobs in buffer = 100)
Thread 4 removes: JOB ID = 532, Burst Time = 15, Start Time = 6760 (jobs removed = 533, jobs in buffer = 99)
Producing: JOB ID = 632, Burst Time = 84, Remaining Time = 84 (jobs produced = 633, jobs in buffer = 100)
Thread 1 removes: JOB ID = 533, Burst Time = 66, Start Time = 6764 (jobs removed = 534, jobs in buffer = 99)
Producing: JOB ID = 633, Burst Time = 45, Remaining Time = 45 (jobs produced = 634, jobs in buffer = 100)
Thread 4 removes: JOB ID = 534, Burst Time = 44, Start Time = 6775 (jobs removed = 535, jobs in buffer = 99)
Producing: JOB ID = 634, Burst Time = 35, Remaining Time = 35 (jobs produced = 635, jobs in buffer = 100)
Thread 2 removes: JOB ID = 535, Burst Time = 87, Start Time = 6792 (jobs removed = 536, jobs in buffer = 99)
Producing: JOB ID = 635, Burst Time = 86, Remaining Time = 86 (jobs produced = 636, jobs in buffer = 100)
Thread 4 removes: JOB ID = 536, Burst Time = 18, Start Time = 6819 (jobs removed = 537, jobs in buffer = 99)
Producing: JOB ID = 636, Burst Time = 12, Remaining Time = 12 (jobs produced = 637, jobs in buffer = 100)
Thread 1 removes: JOB ID = 537, Burst Time = 31, Start Time = 6830 (jobs removed = 538, jobs in buffer = 99)
Producing: JOB ID = 637, Burst Time = 41, Remaining Time = 41 (jobs produced = 638, jobs in buffer = 100)
Thread 3 removes: JOB ID = 538, Burst Time = 6, Start Time = 6836 (jobs removed = 539, jobs in buffer = 99)
Producing: JOB ID = 638, Burst Time = 35, Remaining Time = 35 (jobs produced = 639, jobs in buffer = 100)
Thread 4 removes: JOB ID = 539, Burst Time = 38, Start Time = 6837 (jobs removed = 540, jobs in buffer = 99)
Producing: JOB ID = 639, Burst Time = 63, Remaining Time = 63 (jobs produced = 640, jobs in buffer = 100)
Thread 3 removes: JOB ID = 540, Burst Time = 1, Start Time = 6842 (jobs removed = 541, jobs in buffer = 99)
Producing: JOB ID = 640, Burst Time = 18, Remaining Time = 18 (jobs produced = 641, jobs in buffer = 100)
Thread 3 removes: JOB ID = 541, Burst Time = 11, Start Time = 6843 (jobs removed = 542, jobs in buffer = 99)
Producing: JOB ID = 641, Burst Time = 5, Remaining Time = 5 (jobs produced = 642, jobs in buffer = 100)
Thread 3 removes: JOB ID = 542, Burst Time = 30, Start Time = 6854 (jobs removed = 543, jobs in buffer = 99)
Producing: JOB ID = 642, Burst Time = 74, Remaining Time = 74 (jobs produced = 643, jobs in buffer = 100)
Thread 1 removes: JOB ID = 543, Burst Time = 62, Start Time = 6861 (jobs removed = 544, jobs in buffer = 99)
Producing: JOB ID = 643, Burst Time = 82, Remaining Time = 82 (jobs produced = 644, jobs in buffer = 100)
Thread 4 removes: JOB ID = 544, Burst Time = 27, Start Time = 6875 (jobs removed = 545, jobs in buffer = 99)
Producing: JOB ID = 644, Burst Time = 6, Remaining Time = 6 (jobs produced = 645, jobs in buffer = 100)
Thread 2 removes: JOB ID = 545, Burst Time = 95, Start Time = 6879 (jobs removed = 546, jobs in buffer = 99)
Producing: JOB ID = 645, Burst Time = 33, Remaining Time = 33 (jobs produced = 646, jobs in buffer = 100)
Thread 3 removes: JOB ID = 546, Burst Time = 72, Start Time = 6884 (jobs removed = 547, jobs in buffer = 99)
Producing: JOB ID = 646, Burst Time = 25, Remaining Time = 25 (jobs produced = 647, jobs in buffer = 100)
Thread 4 removes: JOB ID = 547, Burst Time = 60, Start Time = 6902 (jobs removed = 548, jobs in buffer = 99)
Producing: JOB ID = 647, Burst Time = 9, Remaining Time = 9 (jobs produced = 648, jobs in buffer = 100)
Thread 1 removes: JOB ID = 548, Burst Time = 97, Start Time = 6923 (jobs removed = 549, jobs in buffer = 99)
Producing: JOB ID = 648, Burst Time = 40, Remaining Time = 40 (jobs produced = 649, jobs in buffer = 100)
Thread 3 removes: JOB ID = 549, Burst Time = 51, Start Time = 6956 (jobs removed = 550, jobs in buffer = 99)
Producing: JOB ID = 649, Burst Time = 57, Remaining Time = 57 (jobs produced = 650, jobs in buffer = 100)
Thread 4 removes: JOB ID = 550, Burst Time = 5, Start Time = 6962 (jobs removed = 551, jobs in buffer = 99)
Producing: JOB ID = 650, Burst Time = 85, Remaining Time = 85 (jobs produced = 651, jobs in buffer = 100)
Thread 4 removes: JOB ID = 551, Burst Time = 29, Start Time = 6967 (jobs removed = 552, jobs in buffer = 99)
Producing: JOB ID = 651, Burst Time = 53, Remaining Time = 53 (jobs produced = 652, jobs in buffer = 100)
Thread 2 removes: JOB ID = 552, Burst Time = 11, Start Time = 6974 (jobs removed = 553, jobs in buffer = 99)
Producing: JOB ID = 652, Burst Time = 59, Remaining Time = 59 (jobs produced = 653, jobs in buffer = 100)
Thread 2 removes: JOB ID = 553, Burst Time = 40, Start Time = 6985 (jobs removed = 554, jobs in buffer = 99)
Producing: JOB ID = 653, Burst Time = 15, Remaining Time = 15 (jobs produced = 654, jobs in buffer = 100)
Thread 4 removes: JOB ID = 554, Burst Time = 90, Start Time = 6996 (jobs removed = 555, jobs in buffer = 99)
Producing: JOB ID = 654, Burst Time = 15, Remaining Time = 15 (jobs produced = 655, jobs in buffer = 100)
Thread 3 removes: JOB ID = 555, Burst Time = 31, Start Time = 7007 (jobs removed = 556, jobs in buffer = 99)
Producing: JOB ID = 655, Burst Time = 83, Remaining Time = 83 (jobs produced = 656, jobs in buffer = 100)
Thread 1 removes: JOB ID = 556, Burst Time = 72, Start Time = 7020 (jobs removed = 557, jobs in buffer = 99)
Producing: JOB ID = 656, Burst Time = 59, Remaining Time = 59 (jobs produced = 657, jobs in buffer = 100)
Thread 2 removes: JOB ID = 557, Burst Time = 56, Start Time = 7025 (jobs removed = 558, jobs in buffer = 99)
Producing: JOB ID = 657, Burst Time = 77, Remaining Time = 77 (jobs produced = 658, jobs in buffer = 100)
Thread 3 removes: JOB ID = 558, Burst Time = 75, Start Time = 7038 (jobs removed = 559, jobs in buffer = 99)
Producing: JOB ID = 658, Burst Time = 49, Remaining Time = 49 (jobs produced = 659, jobs in buffer = 100)
Thread 2 removes: JOB ID = 559, Burst Time = 16, Start Time = 7081 (jobs removed = 560, jobs in buffer = 99)
Producing: JOB ID = 659, Burst Time = 67, Remaining Time = 67 (jobs produced = 660, jobs in buffer = 100)
Thread 4 removes: JOB ID = 560, Burst Time = 17, Start Time = 7086 (jobs removed = 561, jobs in buffer = 99)
Producing: JOB ID = 660, Burst Time = 66, Remaining Time = 66 (jobs produced = 661, jobs in buffer = 100)
Thread 1 removes: JOB ID = 561, Burst Time = 56, Start Time = 7092 (jobs removed = 562, jobs in buffer = 99)
Producing: JOB ID = 661, Burst Time = 84, Remaining Time = 84 (jobs produced = 662, jobs in buffer = 100)
Thread 2 removes: JOB ID = 562, Burst Time = 96, Start Time = 7097 (jobs removed = 563, jobs in buffer = 99)
Producing: JOB ID = 662, Burst Time = 76, Remaining Time = 76 (jobs produced = 663, jobs in buffer = 100)
Thread 4 removes: JOB ID = 563, Burst Time = 70, Start Time = 7103 (jobs removed = 564, jobs in buffer = 99)
Producing: JOB ID = 663, Burst Time = 96, Remaining Time = 96 (jobs produced = 664, jobs in buffer = 100)
Thread 3 removes: JOB ID = 564, Burst Time = 35, Start Time = 7113 (jobs removed = 565, jobs in buffer = 99)
Producing: JOB ID = 664, Burst Time = 42, Remaining Time = 42 (jobs produced = 665, jobs in buffer = 100)
Thread 1 removes: JOB ID = 565, Burst Time = 32, Start Time = 7148 (jobs removed = 566, jobs in buffer = 99)
Producing: JOB ID = 665, Burst Time = 87, Remaining Time = 87 (jobs produced = 666, jobs in buffer = 100)
Thread 3 removes: JOB ID = 566, Burst Time = 55, Start Time = 7148 (jobs removed = 567, jobs in buffer = 99)
Producing: JOB ID = 666, Burst Time = 92, Remaining Time = 92 (jobs produced = 667, jobs in buffer = 100)
Thread 4 removes: JOB ID = 567, Burst Time = 58, Start Time = 7173 (jobs removed = 568, jobs in buffer = 99)
