Producing: JOB ID = 0, Burst Time = 29, Remaining Time = 29, Priority = 6 (jobs produced = 1, jobs in buffer = 1)
Producing: JOB ID = 520, Burst Time = 46, Remaining Time = 46, Priority = 2 (jobs produced = 521, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 520, Start Time = 5373, Remaining time = 0, Priority = 2 (jobs removed = 422, jobs in buffer = 99)
Producing: JOB ID = 521, Burst Time = 89, Remaining Time = 89, Priority = 1 (jobs produced = 522, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 521, Start Time = 5378, Remaining time = 0, Priority = 1 (jobs removed = 423, jobs in buffer = 99)
Producing: JOB ID = 522, Burst Time = 6, Remaining Time = 6, Priority = 7 (jobs produced = 523, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 522, Start Time = 5403, Remaining time = 0, Priority = 7 (jobs removed = 424, jobs in buffer = 99)
Producing: JOB ID = 523, Burst Time = 6, Remaining Time = 6, Priority = 3 (jobs produced = 524, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 523, Start Time = 5407, Remaining time = 0, Priority = 3 (jobs removed = 425, jobs in buffer = 99)
Producing: JOB ID = 524, Burst Time = 14, Remaining Time = 14, Priority = 2 (jobs produced = 525, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 524, Start Time = 5409, Remaining time = 0, Priority = 2 (jobs removed = 426, jobs in buffer = 99)
Producing: JOB ID = 525, Burst Time = 60, Remaining Time = 60, Priority = 6 (jobs produced = 526, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 525, Start Time = 5413, Remaining time = 0, Priority = 6 (jobs removed = 427, jobs in buffer = 99)
Producing: JOB ID = 526, Burst Time = 70, Remaining Time = 70, Priority = 7 (jobs produced = 527, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 526, Start Time = 5419, Remaining time = 0, Priority = 7 (jobs removed = 428, jobs in buffer = 99)
Producing: JOB ID = 527, Burst Time = 28, Remaining Time = 28, Priority = 9 (jobs produced = 528, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 286, Start Time = 5423, Remaining time = 38, Priority = 8 (jobs removed = 428, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 288, Start Time = 5448, Remaining time = 28, Priority = 8 (jobs removed = 428, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 291, Start Time = 5467, Remaining time = 0, Priority = 8 (jobs removed = 429, jobs in buffer = 99)
Producing: JOB ID = 528, Burst Time = 89, Remaining Time = 89, Priority = 4 (jobs produced = 529, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 528, Start Time = 5473, Remaining time = 0, Priority = 4 (jobs removed = 430, jobs in buffer = 99)
Producing: JOB ID = 529, Burst Time = 39, Remaining Time = 39, Priority = 5 (jobs produced = 530, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 529, Start Time = 5473, Remaining time = 0, Priority = 5 (jobs removed = 431, jobs in buffer = 99)
Producing: JOB ID = 530, Burst Time = 31, Remaining Time = 31, Priority = 1 (jobs produced = 531, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 530, Start Time = 5489, Remaining time = 0, Priority = 1 (jobs removed = 432, jobs in buffer = 99)
Producing: JOB ID = 531, Burst Time = 93, Remaining Time = 93, Priority = 8 (jobs produced = 532, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 295, Start Time = 5490, Remaining time = 62, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 296, Start Time = 5512, Remaining time = 5, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 299, Start Time = 5515, Remaining time = 66, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 338, Start Time = 5520, Remaining time = 43, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 339, Start Time = 5537, Remaining time = 69, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 356, Start Time = 5540, Remaining time = 64, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 358, Start Time = 5545, Remaining time = 5, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 361, Start Time = 5562, Remaining time = 43, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 377, Start Time = 5562, Remaining time = 57, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 395, Start Time = 5565, Remaining time = 41, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 398, Start Time = 5570, Remaining time = 38, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 405, Start Time = 5587, Remaining time = 39, Priority = 8 (jobs removed = 432, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 411, Start Time = 5587, Remaining time = 0, Priority = 8 (jobs removed = 433, jobs in buffer = 99)
Producing: JOB ID = 532, Burst Time = 15, Remaining Time = 15, Priority = 6 (jobs produced = 533, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 532, Start Time = 5590, Remaining time = 0, Priority = 6 (jobs removed = 434, jobs in buffer = 99)
Producing: JOB ID = 533, Burst Time = 66, Remaining Time = 66, Priority = 6 (jobs produced = 534, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 533, Start Time = 5595, Remaining time = 0, Priority = 6 (jobs removed = 435, jobs in buffer = 99)
Producing: JOB ID = 534, Burst Time = 44, Remaining Time = 44, Priority = 0 (jobs produced = 535, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 534, Start Time = 5600, Remaining time = 0, Priority = 0 (jobs removed = 436, jobs in buffer = 99)
Producing: JOB ID = 535, Burst Time = 87, Remaining Time = 87, Priority = 4 (jobs produced = 536, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 535, Start Time = 5605, Remaining time = 0, Priority = 4 (jobs removed = 437, jobs in buffer = 99)
Producing: JOB ID = 536, Burst Time = 18, Remaining Time = 18, Priority = 4 (jobs produced = 537, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 536, Start Time = 5612, Remaining time = 0, Priority = 4 (jobs removed = 438, jobs in buffer = 99)
Producing: JOB ID = 537, Burst Time = 31, Remaining Time = 31, Priority = 6 (jobs produced = 538, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 537, Start Time = 5630, Remaining time = 0, Priority = 6 (jobs removed = 439, jobs in buffer = 99)
Producing: JOB ID = 538, Burst Time = 6, Remaining Time = 6, Priority = 9 (jobs produced = 539, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 412, Start Time = 5644, Remaining time = 0, Priority = 8 (jobs removed = 440, jobs in buffer = 99)
Producing: JOB ID = 539, Burst Time = 38, Remaining Time = 38, Priority = 5 (jobs produced = 540, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 539, Start Time = 5660, Remaining time = 0, Priority = 5 (jobs removed = 441, jobs in buffer = 99)
Producing: JOB ID = 540, Burst Time = 1, Remaining Time = 1, Priority = 1 (jobs produced = 541, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 540, Start Time = 5661, Remaining time = 0, Priority = 1 (jobs removed = 442, jobs in buffer = 99)
Thread 3 consuming: JOB ID = 420, Start Time = 5661, Remaining time = 0, Priority = 8 (jobs removed = 443, jobs in buffer = 98)
Producing: JOB ID = 541, Burst Time = 11, Remaining Time = 11, Priority = 0 (jobs produced = 542, jobs in buffer = 99)
Producing: JOB ID = 542, Burst Time = 30, Remaining Time = 30, Priority = 9 (jobs produced = 543, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 541, Start Time = 5662, Remaining time = 0, Priority = 0 (jobs removed = 444, jobs in buffer = 99)
Producing: JOB ID = 543, Burst Time = 62, Remaining Time = 62, Priority = 3 (jobs produced = 544, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 543, Start Time = 5673, Remaining time = 0, Priority = 3 (jobs removed = 445, jobs in buffer = 99)
Producing: JOB ID = 544, Burst Time = 27, Remaining Time = 27, Priority = 5 (jobs produced = 545, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 544, Start Time = 5677, Remaining time = 0, Priority = 5 (jobs removed = 446, jobs in buffer = 99)
Producing: JOB ID = 545, Burst Time = 95, Remaining Time = 95, Priority = 5 (jobs produced = 546, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 545, Start Time = 5692, Remaining time = 0, Priority = 5 (jobs removed = 447, jobs in buffer = 99)
Producing: JOB ID = 546, Burst Time = 72, Remaining Time = 72, Priority = 3 (jobs produced = 547, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 546, Start Time = 5698, Remaining time = 0, Priority = 3 (jobs removed = 448, jobs in buffer = 99)
Producing: JOB ID = 547, Burst Time = 60, Remaining Time = 60, Priority = 8 (jobs produced = 548, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 10, Start Time = 5704, Remaining time = 49, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 16, Start Time = 5729, Remaining time = 5, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 444, Start Time = 5735, Remaining time = 37, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 46, Start Time = 5754, Remaining time = 4, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 51, Start Time = 5760, Remaining time = 25, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 80, Start Time = 5770, Remaining time = 16, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 91, Start Time = 5779, Remaining time = 40, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 97, Start Time = 5785, Remaining time = 10, Priority = 8 (jobs removed = 448, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 464, Start Time = 5787, Remaining time = 0, Priority = 8 (jobs removed = 449, jobs in buffer = 99)
Producing: JOB ID = 548, Burst Time = 97, Remaining Time = 97, Priority = 5 (jobs produced = 549, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 548, Start Time = 5795, Remaining time = 0, Priority = 5 (jobs removed = 450, jobs in buffer = 99)
Producing: JOB ID = 549, Burst Time = 51, Remaining Time = 51, Priority = 3 (jobs produced = 550, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 549, Start Time = 5802, Remaining time = 0, Priority = 3 (jobs removed = 451, jobs in buffer = 99)
Producing: JOB ID = 550, Burst Time = 5, Remaining Time = 5, Priority = 6 (jobs produced = 551, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 550, Start Time = 5804, Remaining time = 0, Priority = 6 (jobs removed = 452, jobs in buffer = 99)
Producing: JOB ID = 551, Burst Time = 29, Remaining Time = 29, Priority = 3 (jobs produced = 552, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 551, Start Time = 5809, Remaining time = 0, Priority = 3 (jobs removed = 453, jobs in buffer = 99)
Producing: JOB ID = 552, Burst Time = 11, Remaining Time = 11, Priority = 6 (jobs produced = 553, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 552, Start Time = 5810, Remaining time = 0, Priority = 6 (jobs removed = 454, jobs in buffer = 99)
Producing: JOB ID = 553, Burst Time = 40, Remaining Time = 40, Priority = 8 (jobs produced = 554, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 104, Start Time = 5821, Remaining time = 12, Priority = 8 (jobs removed = 454, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 120, Start Time = 5838, Remaining time = 31, Priority = 8 (jobs removed = 454, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 122, Start Time = 5846, Remaining time = 18, Priority = 8 (jobs removed = 454, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 132, Start Time = 5853, Remaining time = 11, Priority = 8 (jobs removed = 454, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 476, Start Time = 5863, Remaining time = 56, Priority = 8 (jobs removed = 454, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 477, Start Time = 5871, Remaining time = 0, Priority = 8 (jobs removed = 455, jobs in buffer = 99)
Producing: JOB ID = 554, Burst Time = 90, Remaining Time = 90, Priority = 0 (jobs produced = 555, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 554, Start Time = 5872, Remaining time = 0, Priority = 0 (jobs removed = 456, jobs in buffer = 99)
Producing: JOB ID = 555, Burst Time = 31, Remaining Time = 31, Priority = 1 (jobs produced = 556, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 555, Start Time = 5878, Remaining time = 0, Priority = 1 (jobs removed = 457, jobs in buffer = 99)
Producing: JOB ID = 556, Burst Time = 72, Remaining Time = 72, Priority = 0 (jobs produced = 557, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 556, Start Time = 5888, Remaining time = 0, Priority = 0 (jobs removed = 458, jobs in buffer = 99)
Producing: JOB ID = 557, Burst Time = 56, Remaining Time = 56, Priority = 0 (jobs produced = 558, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 557, Start Time = 5892, Remaining time = 0, Priority = 0 (jobs removed = 459, jobs in buffer = 99)
Producing: JOB ID = 558, Burst Time = 75, Remaining Time = 75, Priority = 4 (jobs produced = 559, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 558, Start Time = 5909, Remaining time = 0, Priority = 4 (jobs removed = 460, jobs in buffer = 99)
Producing: JOB ID = 559, Burst Time = 16, Remaining Time = 16, Priority = 4 (jobs produced = 560, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 559, Start Time = 5948, Remaining time = 0, Priority = 4 (jobs removed = 461, jobs in buffer = 99)
Producing: JOB ID = 560, Burst Time = 17, Remaining Time = 17, Priority = 4 (jobs produced = 561, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 560, Start Time = 5960, Remaining time = 0, Priority = 4 (jobs removed = 462, jobs in buffer = 99)
Producing: JOB ID = 561, Burst Time = 56, Remaining Time = 56, Priority = 9 (jobs produced = 562, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 167, Start Time = 5962, Remaining time = 0, Priority = 8 (jobs removed = 463, jobs in buffer = 99)
Producing: JOB ID = 562, Burst Time = 96, Remaining Time = 96, Priority = 4 (jobs produced = 563, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 562, Start Time = 5964, Remaining time = 0, Priority = 4 (jobs removed = 464, jobs in buffer = 99)
Producing: JOB ID = 563, Burst Time = 70, Remaining Time = 70, Priority = 8 (jobs produced = 564, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 199, Start Time = 5967, Remaining time = 44, Priority = 8 (jobs removed = 464, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 201, Start Time = 5977, Remaining time = 27, Priority = 8 (jobs removed = 464, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 202, Start Time = 5984, Remaining time = 0, Priority = 8 (jobs removed = 465, jobs in buffer = 99)
Producing: JOB ID = 564, Burst Time = 35, Remaining Time = 35, Priority = 6 (jobs produced = 565, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 564, Start Time = 5992, Remaining time = 0, Priority = 6 (jobs removed = 466, jobs in buffer = 99)
Producing: JOB ID = 565, Burst Time = 32, Remaining Time = 32, Priority = 9 (jobs produced = 566, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 487, Start Time = 5993, Remaining time = 72, Priority = 8 (jobs removed = 466, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 490, Start Time = 6002, Remaining time = 73, Priority = 8 (jobs removed = 466, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 491, Start Time = 6018, Remaining time = 23, Priority = 8 (jobs removed = 466, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 218, Start Time = 6027, Remaining time = 39, Priority = 8 (jobs removed = 466, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 231, Start Time = 6027, Remaining time = 49, Priority = 8 (jobs removed = 466, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 243, Start Time = 6043, Remaining time = 0, Priority = 8 (jobs removed = 467, jobs in buffer = 99)
Producing: JOB ID = 566, Burst Time = 55, Remaining Time = 55, Priority = 3 (jobs produced = 567, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 566, Start Time = 6051, Remaining time = 0, Priority = 3 (jobs removed = 468, jobs in buffer = 99)
Producing: JOB ID = 567, Burst Time = 58, Remaining Time = 58, Priority = 6 (jobs produced = 568, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 567, Start Time = 6052, Remaining time = 0, Priority = 6 (jobs removed = 469, jobs in buffer = 99)
Producing: JOB ID = 568, Burst Time = 17, Remaining Time = 17, Priority = 5 (jobs produced = 569, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 568, Start Time = 6052, Remaining time = 0, Priority = 5 (jobs removed = 470, jobs in buffer = 99)
Producing: JOB ID = 569, Burst Time = 76, Remaining Time = 76, Priority = 1 (jobs produced = 570, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 569, Start Time = 6060, Remaining time = 0, Priority = 1 (jobs removed = 471, jobs in buffer = 99)
Producing: JOB ID = 570, Burst Time = 72, Remaining Time = 72, Priority = 2 (jobs produced = 571, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 570, Start Time = 6069, Remaining time = 0, Priority = 2 (jobs removed = 472, jobs in buffer = 99)
Producing: JOB ID = 571, Burst Time = 93, Remaining Time = 93, Priority = 9 (jobs produced = 572, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 516, Start Time = 6106, Remaining time = 50, Priority = 8 (jobs removed = 472, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 260, Start Time = 6110, Remaining time = 0, Priority = 8 (jobs removed = 473, jobs in buffer = 99)
Producing: JOB ID = 572, Burst Time = 46, Remaining Time = 46, Priority = 8 (jobs produced = 573, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 286, Start Time = 6131, Remaining time = 13, Priority = 8 (jobs removed = 473, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 288, Start Time = 6131, Remaining time = 3, Priority = 8 (jobs removed = 473, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 531, Start Time = 6136, Remaining time = 68, Priority = 8 (jobs removed = 473, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 295, Start Time = 6141, Remaining time = 37, Priority = 8 (jobs removed = 473, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 296, Start Time = 6156, Remaining time = 0, Priority = 8 (jobs removed = 474, jobs in buffer = 99)
Thread 4 consuming: JOB ID = 299, Start Time = 6156, Remaining time = 41, Priority = 8 (jobs removed = 474, jobs in buffer = 99)
Producing: JOB ID = 573, Burst Time = 44, Remaining Time = 44, Priority = 2 (jobs produced = 574, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 573, Start Time = 6161, Remaining time = 0, Priority = 2 (jobs removed = 475, jobs in buffer = 99)
Producing: JOB ID = 574, Burst Time = 63, Remaining Time = 63, Priority = 7 (jobs produced = 575, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 574, Start Time = 6161, Remaining time = 0, Priority = 7 (jobs removed = 476, jobs in buffer = 99)
Producing: JOB ID = 575, Burst Time = 20, Remaining Time = 20, Priority = 6 (jobs produced = 576, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 575, Start Time = 6166, Remaining time = 0, Priority = 6 (jobs removed = 477, jobs in buffer = 99)
Producing: JOB ID = 576, Burst Time = 69, Remaining Time = 69, Priority = 7 (jobs produced = 577, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 576, Start Time = 6181, Remaining time = 0, Priority = 7 (jobs removed = 478, jobs in buffer = 99)
Producing: JOB ID = 577, Burst Time = 65, Remaining Time = 65, Priority = 2 (jobs produced = 578, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 577, Start Time = 6186, Remaining time = 0, Priority = 2 (jobs removed = 479, jobs in buffer = 99)
Producing: JOB ID = 578, Burst Time = 86, Remaining Time = 86, Priority = 7 (jobs produced = 579, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 578, Start Time = 6205, Remaining time = 0, Priority = 7 (jobs removed = 480, jobs in buffer = 99)
Producing: JOB ID = 579, Burst Time = 56, Remaining Time = 56, Priority = 5 (jobs produced = 580, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 579, Start Time = 6224, Remaining time = 0, Priority = 5 (jobs removed = 481, jobs in buffer = 99)
Producing: JOB ID = 580, Burst Time = 54, Remaining Time = 54, Priority = 7 (jobs produced = 581, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 580, Start Time = 6250, Remaining time = 0, Priority = 7 (jobs removed = 482, jobs in buffer = 99)
Producing: JOB ID = 581, Burst Time = 58, Remaining Time = 58, Priority = 8 (jobs produced = 582, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 338, Start Time = 6251, Remaining time = 18, Priority = 8 (jobs removed = 482, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 339, Start Time = 6276, Remaining time = 44, Priority = 8 (jobs removed = 482, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 356, Start Time = 6280, Remaining time = 39, Priority = 8 (jobs removed = 482, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 358, Start Time = 6291, Remaining time = 0, Priority = 8 (jobs removed = 483, jobs in buffer = 99)
Producing: JOB ID = 582, Burst Time = 46, Remaining Time = 46, Priority = 3 (jobs produced = 583, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 582, Start Time = 6296, Remaining time = 0, Priority = 3 (jobs removed = 484, jobs in buffer = 99)
Producing: JOB ID = 583, Burst Time = 69, Remaining Time = 69, Priority = 4 (jobs produced = 584, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 583, Start Time = 6301, Remaining time = 0, Priority = 4 (jobs removed = 485, jobs in buffer = 99)
Producing: JOB ID = 584, Burst Time = 10, Remaining Time = 10, Priority = 3 (jobs produced = 585, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 584, Start Time = 6304, Remaining time = 0, Priority = 3 (jobs removed = 486, jobs in buffer = 99)
Producing: JOB ID = 585, Burst Time = 65, Remaining Time = 65, Priority = 8 (jobs produced = 586, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 361, Start Time = 6305, Remaining time = 18, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 377, Start Time = 6314, Remaining time = 32, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 395, Start Time = 6330, Remaining time = 16, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 398, Start Time = 6339, Remaining time = 13, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 405, Start Time = 6342, Remaining time = 14, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 547, Start Time = 6355, Remaining time = 35, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 10, Start Time = 6364, Remaining time = 24, Priority = 8 (jobs removed = 486, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 16, Start Time = 6367, Remaining time = 0, Priority = 8 (jobs removed = 487, jobs in buffer = 99)
Producing: JOB ID = 586, Burst Time = 53, Remaining Time = 53, Priority = 0 (jobs produced = 587, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 586, Start Time = 6370, Remaining time = 0, Priority = 0 (jobs removed = 488, jobs in buffer = 99)
Producing: JOB ID = 587, Burst Time = 25, Remaining Time = 25, Priority = 9 (jobs produced = 588, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 444, Start Time = 6372, Remaining time = 12, Priority = 8 (jobs removed = 488, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 46, Start Time = 6381, Remaining time = 0, Priority = 8 (jobs removed = 489, jobs in buffer = 99)
Producing: JOB ID = 588, Burst Time = 5, Remaining Time = 5, Priority = 0 (jobs produced = 589, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 588, Start Time = 6385, Remaining time = 0, Priority = 0 (jobs removed = 490, jobs in buffer = 99)
Producing: JOB ID = 589, Burst Time = 18, Remaining Time = 18, Priority = 4 (jobs produced = 590, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 589, Start Time = 6389, Remaining time = 0, Priority = 4 (jobs removed = 491, jobs in buffer = 99)
Thread 1 consuming: JOB ID = 51, Start Time = 6390, Remaining time = 0, Priority = 8 (jobs removed = 492, jobs in buffer = 98)
Producing: JOB ID = 590, Burst Time = 26, Remaining Time = 26, Priority = 0 (jobs produced = 591, jobs in buffer = 99)
Producing: JOB ID = 591, Burst Time = 45, Remaining Time = 45, Priority = 2 (jobs produced = 592, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 590, Start Time = 6397, Remaining time = 0, Priority = 0 (jobs removed = 493, jobs in buffer = 99)
Producing: JOB ID = 592, Burst Time = 11, Remaining Time = 11, Priority = 0 (jobs produced = 593, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 592, Start Time = 6407, Remaining time = 0, Priority = 0 (jobs removed = 494, jobs in buffer = 99)
Producing: JOB ID = 593, Burst Time = 57, Remaining Time = 57, Priority = 3 (jobs produced = 594, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 591, Start Time = 6415, Remaining time = 0, Priority = 2 (jobs removed = 495, jobs in buffer = 99)
Producing: JOB ID = 594, Burst Time = 41, Remaining Time = 41, Priority = 0 (jobs produced = 595, jobs in buffer = 100)
Thread 4 consuming: JOB ID = 594, Start Time = 6418, Remaining time = 0, Priority = 0 (jobs removed = 496, jobs in buffer = 99)
Producing: JOB ID = 595, Burst Time = 18, Remaining Time = 18, Priority = 3 (jobs produced = 596, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 593, Start Time = 6423, Remaining time = 32, Priority = 3 (jobs removed = 496, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 595, Start Time = 6424, Remaining time = 0, Priority = 3 (jobs removed = 497, jobs in buffer = 99)
Producing: JOB ID = 596, Burst Time = 96, Remaining Time = 96, Priority = 7 (jobs produced = 597, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 593, Start Time = 6442, Remaining time = 0, Priority = 3 (jobs removed = 498, jobs in buffer = 99)
Producing: JOB ID = 597, Burst Time = 99, Remaining Time = 99, Priority = 1 (jobs produced = 598, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 597, Start Time = 6449, Remaining time = 0, Priority = 1 (jobs removed = 499, jobs in buffer = 99)
Producing: JOB ID = 598, Burst Time = 88, Remaining Time = 88, Priority = 0 (jobs produced = 599, jobs in buffer = 100)
Thread 1 consuming: JOB ID = 598, Start Time = 6460, Remaining time = 0, Priority = 0 (jobs removed = 500, jobs in buffer = 99)
Thread 4 consuming: JOB ID = 596, Start Time = 6460, Remaining time = 0, Priority = 7 (jobs removed = 501, jobs in buffer = 98)
Producing: JOB ID = 599, Burst Time = 99, Remaining Time = 99, Priority = 0 (jobs produced = 600, jobs in buffer = 99)
Producing: JOB ID = 600, Burst Time = 15, Remaining Time = 15, Priority = 1 (jobs produced = 601, jobs in buffer = 100)
Thread 3 consuming: JOB ID = 599, Start Time = 6474, Remaining time = 0, Priority = 0 (jobs removed = 502, jobs in buffer = 99)
Producing: JOB ID = 601, Burst Time = 79, Remaining Time = 79, Priority = 0 (jobs produced = 602, jobs in buffer = 100)
Thread 2 consuming: JOB ID = 601, Start Time = 6548, Remaining time = 0, Priority = 0 (jobs removed = 503, jobs in buffer = 99)
Thread 1 consuming: JOB ID = 600, Start Time = 6548, Remaining time = 0, Priority = 1 (jobs removed = 504, jobs in buffer = 98)
