JOBS: 
Id = 0, Burst Time = 29, Remaining Time = 29, Priority = 6
JOB ID = 156, Start time = 12084, Remaining time = 43, PRIORITY = 2
JOB ID = 161, Start time = 12109, Remaining time = 22, PRIORITY = 2
JOB ID = 174, Start time = 12134, Remaining time = 55, PRIORITY = 2
JOB ID = 178, Start time = 12159, Remaining time = 28, PRIORITY = 2
JOB ID = 189, Start time = 12184, Remaining time = 4, PRIORITY = 2
JOB ID = 196, Start time = 12209, Remaining time = 16, PRIORITY = 2
JOB ID = 215, Start time = 12234, End time = 12240, PRIORITY = 2
JOB ID = 225, Start time = 12240, End time = 12248, PRIORITY = 2
JOB ID = 228, Start time = 12248, Remaining time = 20, PRIORITY = 2
JOB ID = 234, Start time = 12273, Remaining time = 10, PRIORITY = 2
JOB ID = 249, Start time = 12298, Remaining time = 26, PRIORITY = 2
JOB ID = 250, Start time = 12324, Remaining time = 74, PRIORITY = 2
JOB ID = 264, Start time = 12349, Remaining time = 43, PRIORITY = 2
JOB ID = 305, Start time = 12374, Remaining time = 9, PRIORITY = 2
JOB ID = 317, Start time = 12399, Remaining time = 67, PRIORITY = 2
JOB ID = 322, Start time = 12424, End time = 12437, PRIORITY = 2
JOB ID = 340, Start time = 12437, Remaining time = 39, PRIORITY = 2
JOB ID = 341, Start time = 12462, End time = 12483, PRIORITY = 2
JOB ID = 351, Start time = 12483, Remaining time = 68, PRIORITY = 2
JOB ID = 378, Start time = 12508, Remaining time = 57, PRIORITY = 2
JOB ID = 384, Start time = 12533, Remaining time = 42, PRIORITY = 2
JOB ID = 389, Start time = 12558, End time = 12581, PRIORITY = 2
JOB ID = 396, Start time = 12581, Remaining time = 67, PRIORITY = 2
JOB ID = 400, Start time = 12606, Remaining time = 22, PRIORITY = 2
JOB ID = 427, Start time = 12631, Remaining time = 17, PRIORITY = 2
JOB ID = 439, Start time = 12656, Remaining time = 31, PRIORITY = 2
JOB ID = 441, Start time = 12681, Remaining time = 48, PRIORITY = 2
JOB ID = 450, Start time = 12706, End time = 12731, PRIORITY = 2
JOB ID = 470, Start time = 12731, Remaining time = 36, PRIORITY = 2
JOB ID = 481, Start time = 12756, Remaining time = 55, PRIORITY = 2
JOB ID = 494, Start time = 12781, Remaining time = 4, PRIORITY = 2
JOB ID = 505, Start time = 12806, End time = 12827, PRIORITY = 2
JOB ID = 508, Start time = 12827, End time = 12842, PRIORITY = 2
JOB ID = 514, Start time = 12842, Remaining time = 67, PRIORITY = 2
JOB ID = 520, Start time = 12867, Remaining time = 21, PRIORITY = 2
JOB ID = 524, Start time = 12892, End time = 12906, PRIORITY = 2
JOB ID = 570, Start time = 12906, Remaining time = 47, PRIORITY = 2
JOB ID = 573, Start time = 12931, Remaining time = 19, PRIORITY = 2
JOB ID = 577, Start time = 12956, Remaining time = 40, PRIORITY = 2
JOB ID = 591, Start time = 12981, Remaining time = 20, PRIORITY = 2
JOB ID = 608, Start time = 13006, Remaining time = 14, PRIORITY = 2
JOB ID = 624, Start time = 13031, Remaining time = 36, PRIORITY = 2
JOB ID = 636, Start time = 13056, End time = 13068, PRIORITY = 2
JOB ID = 637, Start time = 13068, Remaining time = 16, PRIORITY = 2
JOB ID = 655, Start time = 13093, Remaining time = 58, PRIORITY = 2
JOB ID = 662, Start time = 13118, Remaining time = 51, PRIORITY = 2
JOB ID = 667, Start time = 13143, End time = 13167, PRIORITY = 2
JOB ID = 673, Start time = 13167, Remaining time = 74, PRIORITY = 2
JOB ID = 676, Start time = 13192, Remaining time = 36, PRIORITY = 2
JOB ID = 686, Start time = 13217, End time = 13226, PRIORITY = 2
JOB ID = 693, Start time = 13226, Remaining time = 22, PRIORITY = 2
JOB ID = 696, Start time = 13251, Remaining time = 13, PRIORITY = 2
JOB ID = 697, Start time = 13276, Remaining time = 45, PRIORITY = 2
JOB ID = 701, Start time = 13301, End time = 13325, PRIORITY = 2
JOB ID = 708, Start time = 13325, Remaining time = 13, PRIORITY = 2
JOB ID = 743, Start time = 13350, Remaining time = 35, PRIORITY = 2
JOB ID = 752, Start time = 13375, End time = 13380, PRIORITY = 2
JOB ID = 789, Start time = 13380, End time = 13386, PRIORITY = 2
JOB ID = 797, Start time = 13386, Remaining time = 29, PRIORITY = 2
JOB ID = 803, Start time = 13411, Remaining time = 67, PRIORITY = 2
JOB ID = 814, Start time = 13436, Remaining time = 45, PRIORITY = 2
JOB ID = 819, Start time = 13461, Remaining time = 51, PRIORITY = 2
JOB ID = 850, Start time = 13486, Remaining time = 66, PRIORITY = 2
JOB ID = 855, Start time = 13511, End time = 13519, PRIORITY = 2
JOB ID = 874, Start time = 13519, Remaining time = 29, PRIORITY = 2
JOB ID = 877, Start time = 13544, Remaining time = 19, PRIORITY = 2
JOB ID = 892, Start time = 13569, Remaining time = 29, PRIORITY = 2
JOB ID = 896, Start time = 13594, Remaining time = 34, PRIORITY = 2
JOB ID = 902, Start time = 13619, Remaining time = 41, PRIORITY = 2
JOB ID = 903, Start time = 13644, Remaining time = 46, PRIORITY = 2
JOB ID = 929, Start time = 13669, Remaining time = 36, PRIORITY = 2
JOB ID = 930, Start time = 13694, Remaining time = 37, PRIORITY = 2
JOB ID = 937, Start time = 13719, Remaining time = 69, PRIORITY = 2
JOB ID = 938, Start time = 13744, Remaining time = 39, PRIORITY = 2
JOB ID = 952, Start time = 13769, Remaining time = 55, PRIORITY = 2
JOB ID = 953, Start time = 13794, End time = 13818, PRIORITY = 2
JOB ID = 957, Start time = 13818, End time = 13841, PRIORITY = 2
JOB ID = 961, Start time = 13841, End time = 13843, PRIORITY = 2
JOB ID = 968, Start time = 13843, End time = 13852, PRIORITY = 2
JOB ID = 969, Start time = 13852, Remaining time = 10, PRIORITY = 2
JOB ID = 975, Start time = 13877, Remaining time = 6, PRIORITY = 2
JOB ID = 982, Start time = 13902, Remaining time = 27, PRIORITY = 2
JOB ID = 988, Start time = 13927, Remaining time = 30, PRIORITY = 2
JOB ID = 3, re-start time = 13952, Remaining time = 6, PRIORITY = 2
JOB ID = 15, re-start time = 13977, End time = 13985, PRIORITY = 2
JOB ID = 47, re-start time = 13985, Remaining time = 15, PRIORITY = 2
JOB ID = 53, re-start time = 14010, Remaining time = 10, PRIORITY = 2
JOB ID = 54, re-start time = 14035, Remaining time = 2, PRIORITY = 2
JOB ID = 115, re-start time = 14060, Remaining time = 35, PRIORITY = 2
JOB ID = 123, re-start time = 14085, Remaining time = 18, PRIORITY = 2
JOB ID = 151, re-start time = 14110, End time = 14113, PRIORITY = 2
JOB ID = 155, re-start time = 14113, End time = 14121, PRIORITY = 2
JOB ID = 156, re-start time = 14121, Remaining time = 18, PRIORITY = 2
JOB ID = 161, re-start time = 14146, End time = 14168, PRIORITY = 2
JOB ID = 174, re-start time = 14168, Remaining time = 30, PRIORITY = 2
JOB ID = 178, re-start time = 14193, Remaining time = 3, PRIORITY = 2
JOB ID = 189, re-start time = 14218, End time = 14222, PRIORITY = 2
JOB ID = 196, re-start time = 14222, End time = 14238, PRIORITY = 2
JOB ID = 228, re-start time = 14238, End time = 14258, PRIORITY = 2
JOB ID = 234, re-start time = 14258, End time = 14268, PRIORITY = 2
JOB ID = 249, re-start time = 14268, Remaining time = 1, PRIORITY = 2
JOB ID = 250, re-start time = 14293, Remaining time = 49, PRIORITY = 2
JOB ID = 264, re-start time = 14318, Remaining time = 18, PRIORITY = 2
JOB ID = 305, re-start time = 14343, End time = 14352, PRIORITY = 2
JOB ID = 317, re-start time = 14352, Remaining time = 42, PRIORITY = 2
JOB ID = 340, re-start time = 14377, Remaining time = 14, PRIORITY = 2
JOB ID = 351, re-start time = 14402, Remaining time = 43, PRIORITY = 2
JOB ID = 378, re-start time = 14427, Remaining time = 32, PRIORITY = 2
JOB ID = 384, re-start time = 14452, Remaining time = 17, PRIORITY = 2
JOB ID = 396, re-start time = 14477, Remaining time = 42, PRIORITY = 2
JOB ID = 400, re-start time = 14502, End time = 14524, PRIORITY = 2
JOB ID = 427, re-start time = 14524, End time = 14541, PRIORITY = 2
JOB ID = 439, re-start time = 14541, Remaining time = 6, PRIORITY = 2
JOB ID = 441, re-start time = 14566, Remaining time = 23, PRIORITY = 2
JOB ID = 470, re-start time = 14591, Remaining time = 11, PRIORITY = 2
JOB ID = 481, re-start time = 14616, Remaining time = 30, PRIORITY = 2
JOB ID = 494, re-start time = 14641, End time = 14645, PRIORITY = 2
JOB ID = 514, re-start time = 14645, Remaining time = 42, PRIORITY = 2
JOB ID = 520, re-start time = 14670, End time = 14691, PRIORITY = 2
JOB ID = 570, re-start time = 14691, Remaining time = 22, PRIORITY = 2
JOB ID = 573, re-start time = 14716, End time = 14735, PRIORITY = 2
JOB ID = 577, re-start time = 14735, Remaining time = 15, PRIORITY = 2
JOB ID = 591, re-start time = 14760, End time = 14780, PRIORITY = 2
JOB ID = 608, re-start time = 14780, End time = 14794, PRIORITY = 2
JOB ID = 624, re-start time = 14794, Remaining time = 11, PRIORITY = 2
JOB ID = 637, re-start time = 14819, End time = 14835, PRIORITY = 2
JOB ID = 655, re-start time = 14835, Remaining time = 33, PRIORITY = 2
JOB ID = 662, re-start time = 14860, Remaining time = 26, PRIORITY = 2
JOB ID = 673, re-start time = 14885, Remaining time = 49, PRIORITY = 2
JOB ID = 676, re-start time = 14910, Remaining time = 11, PRIORITY = 2
JOB ID = 693, re-start time = 14935, End time = 14957, PRIORITY = 2
JOB ID = 696, re-start time = 14957, End time = 14970, PRIORITY = 2
JOB ID = 697, re-start time = 14970, Remaining time = 20, PRIORITY = 2
JOB ID = 708, re-start time = 14995, End time = 15008, PRIORITY = 2
JOB ID = 743, re-start time = 15008, Remaining time = 10, PRIORITY = 2
JOB ID = 797, re-start time = 15033, Remaining time = 4, PRIORITY = 2
JOB ID = 803, re-start time = 15058, Remaining time = 42, PRIORITY = 2
JOB ID = 814, re-start time = 15083, Remaining time = 20, PRIORITY = 2
JOB ID = 819, re-start time = 15108, Remaining time = 26, PRIORITY = 2
JOB ID = 850, re-start time = 15133, Remaining time = 41, PRIORITY = 2
JOB ID = 874, re-start time = 15158, Remaining time = 4, PRIORITY = 2
JOB ID = 877, re-start time = 15183, End time = 15202, PRIORITY = 2
JOB ID = 892, re-start time = 15202, Remaining time = 4, PRIORITY = 2
JOB ID = 896, re-start time = 15227, Remaining time = 9, PRIORITY = 2
JOB ID = 902, re-start time = 15252, Remaining time = 16, PRIORITY = 2
JOB ID = 903, re-start time = 15277, Remaining time = 21, PRIORITY = 2
JOB ID = 929, re-start time = 15302, Remaining time = 11, PRIORITY = 2
JOB ID = 930, re-start time = 15327, Remaining time = 12, PRIORITY = 2
JOB ID = 937, re-start time = 15352, Remaining time = 44, PRIORITY = 2
JOB ID = 938, re-start time = 15377, Remaining time = 14, PRIORITY = 2
JOB ID = 952, re-start time = 15402, Remaining time = 30, PRIORITY = 2
JOB ID = 969, re-start time = 15427, End time = 15437, PRIORITY = 2
JOB ID = 975, re-start time = 15437, End time = 15443, PRIORITY = 2
JOB ID = 982, re-start time = 15443, Remaining time = 2, PRIORITY = 2
JOB ID = 988, re-start time = 15468, Remaining time = 5, PRIORITY = 2
JOB ID = 3, re-start time = 15493, End time = 15499, PRIORITY = 2
JOB ID = 47, re-start time = 15499, End time = 15514, PRIORITY = 2
JOB ID = 53, re-start time = 15514, End time = 15524, PRIORITY = 2
JOB ID = 54, re-start time = 15524, End time = 15526, PRIORITY = 2
JOB ID = 115, re-start time = 15526, Remaining time = 10, PRIORITY = 2
JOB ID = 123, re-start time = 15551, End time = 15569, PRIORITY = 2
JOB ID = 156, re-start time = 15569, End time = 15587, PRIORITY = 2
JOB ID = 174, re-start time = 15587, Remaining time = 5, PRIORITY = 2
JOB ID = 178, re-start time = 15612, End time = 15615, PRIORITY = 2
JOB ID = 249, re-start time = 15615, End time = 15616, PRIORITY = 2
JOB ID = 250, re-start time = 15616, Remaining time = 24, PRIORITY = 2
JOB ID = 264, re-start time = 15641, End time = 15659, PRIORITY = 2
JOB ID = 317, re-start time = 15659, Remaining time = 17, PRIORITY = 2
JOB ID = 340, re-start time = 15684, End time = 15698, PRIORITY = 2
JOB ID = 351, re-start time = 15698, Remaining time = 18, PRIORITY = 2
JOB ID = 378, re-start time = 15723, Remaining time = 7, PRIORITY = 2
JOB ID = 384, re-start time = 15748, End time = 15765, PRIORITY = 2
JOB ID = 396, re-start time = 15765, Remaining time = 17, PRIORITY = 2
JOB ID = 439, re-start time = 15790, End time = 15796, PRIORITY = 2
JOB ID = 441, re-start time = 15796, End time = 15819, PRIORITY = 2
JOB ID = 470, re-start time = 15819, End time = 15830, PRIORITY = 2
JOB ID = 481, re-start time = 15830, Remaining time = 5, PRIORITY = 2
JOB ID = 514, re-start time = 15855, Remaining time = 17, PRIORITY = 2
JOB ID = 570, re-start time = 15880, End time = 15902, PRIORITY = 2
JOB ID = 577, re-start time = 15902, End time = 15917, PRIORITY = 2
JOB ID = 624, re-start time = 15917, End time = 15928, PRIORITY = 2
JOB ID = 655, re-start time = 15928, Remaining time = 8, PRIORITY = 2
JOB ID = 662, re-start time = 15953, Remaining time = 1, PRIORITY = 2
JOB ID = 673, re-start time = 15978, Remaining time = 24, PRIORITY = 2
JOB ID = 676, re-start time = 16003, End time = 16014, PRIORITY = 2
JOB ID = 697, re-start time = 16014, End time = 16034, PRIORITY = 2
JOB ID = 743, re-start time = 16034, End time = 16044, PRIORITY = 2
JOB ID = 797, re-start time = 16044, End time = 16048, PRIORITY = 2
JOB ID = 803, re-start time = 16048, Remaining time = 17, PRIORITY = 2
JOB ID = 814, re-start time = 16073, End time = 16093, PRIORITY = 2
JOB ID = 819, re-start time = 16093, Remaining time = 1, PRIORITY = 2
JOB ID = 850, re-start time = 16118, Remaining time = 16, PRIORITY = 2
JOB ID = 874, re-start time = 16143, End time = 16147, PRIORITY = 2
JOB ID = 892, re-start time = 16147, End time = 16151, PRIORITY = 2
JOB ID = 896, re-start time = 16151, End time = 16160, PRIORITY = 2
JOB ID = 902, re-start time = 16160, End time = 16176, PRIORITY = 2
JOB ID = 903, re-start time = 16176, End time = 16197, PRIORITY = 2
JOB ID = 929, re-start time = 16197, End time = 16208, PRIORITY = 2
JOB ID = 930, re-start time = 16208, End time = 16220, PRIORITY = 2
JOB ID = 937, re-start time = 16220, Remaining time = 19, PRIORITY = 2
JOB ID = 938, re-start time = 16245, End time = 16259, PRIORITY = 2
JOB ID = 952, re-start time = 16259, Remaining time = 5, PRIORITY = 2
JOB ID = 982, re-start time = 16284, End time = 16286, PRIORITY = 2
JOB ID = 988, re-start time = 16286, End time = 16291, PRIORITY = 2
JOB ID = 115, re-start time = 16291, End time = 16301, PRIORITY = 2
JOB ID = 174, re-start time = 16301, End time = 16306, PRIORITY = 2
JOB ID = 250, re-start time = 16306, End time = 16330, PRIORITY = 2
JOB ID = 317, re-start time = 16330, End time = 16347, PRIORITY = 2
JOB ID = 351, re-start time = 16347, End time = 16365, PRIORITY = 2
JOB ID = 378, re-start time = 16365, End time = 16372, PRIORITY = 2
JOB ID = 396, re-start time = 16372, End time = 16389, PRIORITY = 2
JOB ID = 481, re-start time = 16389, End time = 16394, PRIORITY = 2
JOB ID = 514, re-start time = 16394, End time = 16411, PRIORITY = 2
JOB ID = 655, re-start time = 16411, End time = 16419, PRIORITY = 2
JOB ID = 662, re-start time = 16419, End time = 16420, PRIORITY = 2
JOB ID = 673, re-start time = 16420, End time = 16444, PRIORITY = 2
JOB ID = 803, re-start time = 16444, End time = 16461, PRIORITY = 2
JOB ID = 819, re-start time = 16461, End time = 16462, PRIORITY = 2
JOB ID = 850, re-start time = 16462, End time = 16478, PRIORITY = 2
JOB ID = 937, re-start time = 16478, End time = 16497, PRIORITY = 2
JOB ID = 952, re-start time = 16497, End time = 16502, PRIORITY = 2
JOB ID = 13, Start time = 16502, Remaining time = 20, PRIORITY = 3
JOB ID = 20, Start time = 16527, Remaining time = 27, PRIORITY = 3
JOB ID = 27, Start time = 16552, Remaining time = 38, PRIORITY = 3
JOB ID = 66, Start time = 16577, Remaining time = 53, PRIORITY = 3
JOB ID = 68, Start time = 16602, Remaining time = 52, PRIORITY = 3
JOB ID = 76, Start time = 16627, Remaining time = 27, PRIORITY = 3
JOB ID = 96, Start time = 16652, Remaining time = 6, PRIORITY = 3
JOB ID = 101, Start time = 16677, Remaining time = 19, PRIORITY = 3
JOB ID = 108, Start time = 16702, Remaining time = 50, PRIORITY = 3
JOB ID = 109, Start time = 16727, Remaining time = 27, PRIORITY = 3
JOB ID = 121, Start time = 16752, Remaining time = 8, PRIORITY = 3
JOB ID = 142, Start time = 16777, Remaining time = 46, PRIORITY = 3
JOB ID = 145, Start time = 16802, Remaining time = 42, PRIORITY = 3
JOB ID = 179, Start time = 16827, Remaining time = 14, PRIORITY = 3
JOB ID = 193, Start time = 16852, End time = 16855, PRIORITY = 3
JOB ID = 205, Start time = 16855, Remaining time = 72, PRIORITY = 3
JOB ID = 213, Start time = 16880, End time = 16891, PRIORITY = 3
JOB ID = 227, Start time = 16891, Remaining time = 10, PRIORITY = 3
JOB ID = 229, Start time = 16916, Remaining time = 15, PRIORITY = 3
JOB ID = 269, Start time = 16941, End time = 16944, PRIORITY = 3
JOB ID = 278, Start time = 16944, End time = 16950, PRIORITY = 3
JOB ID = 287, Start time = 16950, Remaining time = 56, PRIORITY = 3
JOB ID = 290, Start time = 16975, Remaining time = 39, PRIORITY = 3
JOB ID = 297, Start time = 17000, Remaining time = 42, PRIORITY = 3
JOB ID = 302, Start time = 17025, Remaining time = 44, PRIORITY = 3
JOB ID = 326, Start time = 17050, End time = 17060, PRIORITY = 3
JOB ID = 344, Start time = 17060, End time = 17077, PRIORITY = 3
JOB ID = 345, Start time = 17077, Remaining time = 72, PRIORITY = 3
JOB ID = 347, Start time = 17102, Remaining time = 41, PRIORITY = 3
JOB ID = 355, Start time = 17127, Remaining time = 40, PRIORITY = 3
JOB ID = 365, Start time = 17152, Remaining time = 16, PRIORITY = 3
JOB ID = 368, Start time = 17177, Remaining time = 45, PRIORITY = 3
JOB ID = 393, Start time = 17202, Remaining time = 64, PRIORITY = 3
JOB ID = 397, Start time = 17227, End time = 17237, PRIORITY = 3
JOB ID = 406, Start time = 17237, Remaining time = 8, PRIORITY = 3
JOB ID = 407, Start time = 17262, End time = 17282, PRIORITY = 3
JOB ID = 421, Start time = 17282, Remaining time = 53, PRIORITY = 3
JOB ID = 425, Start time = 17307, Remaining time = 35, PRIORITY = 3
JOB ID = 434, Start time = 17332, Remaining time = 16, PRIORITY = 3
JOB ID = 435, Start time = 17357, Remaining time = 53, PRIORITY = 3
JOB ID = 456, Start time = 17382, End time = 17395, PRIORITY = 3
JOB ID = 463, Start time = 17395, Remaining time = 59, PRIORITY = 3
JOB ID = 469, Start time = 17420, Remaining time = 6, PRIORITY = 3
JOB ID = 492, Start time = 17445, Remaining time = 44, PRIORITY = 3
JOB ID = 497, Start time = 17470, Remaining time = 56, PRIORITY = 3
JOB ID = 510, Start time = 17495, Remaining time = 54, PRIORITY = 3
JOB ID = 513, Start time = 17520, Remaining time = 38, PRIORITY = 3
JOB ID = 523, Start time = 17545, End time = 17551, PRIORITY = 3
JOB ID = 543, Start time = 17551, Remaining time = 37, PRIORITY = 3
JOB ID = 546, Start time = 17576, Remaining time = 47, PRIORITY = 3
JOB ID = 549, Start time = 17601, Remaining time = 26, PRIORITY = 3
JOB ID = 551, Start time = 17626, Remaining time = 4, PRIORITY = 3
JOB ID = 566, Start time = 17651, Remaining time = 30, PRIORITY = 3
JOB ID = 582, Start time = 17676, Remaining time = 21, PRIORITY = 3
JOB ID = 584, Start time = 17701, End time = 17711, PRIORITY = 3
JOB ID = 593, Start time = 17711, Remaining time = 32, PRIORITY = 3
JOB ID = 595, Start time = 17736, End time = 17754, PRIORITY = 3
JOB ID = 604, Start time = 17754, Remaining time = 45, PRIORITY = 3
JOB ID = 611, Start time = 17779, Remaining time = 47, PRIORITY = 3
JOB ID = 623, Start time = 17804, Remaining time = 56, PRIORITY = 3
JOB ID = 627, Start time = 17829, Remaining time = 33, PRIORITY = 3
JOB ID = 628, Start time = 17854, Remaining time = 37, PRIORITY = 3
JOB ID = 634, Start time = 17879, Remaining time = 10, PRIORITY = 3
JOB ID = 678, Start time = 17904, Remaining time = 59, PRIORITY = 3
JOB ID = 684, Start time = 17929, End time = 17938, PRIORITY = 3
JOB ID = 690, Start time = 17938, Remaining time = 23, PRIORITY = 3
JOB ID = 699, Start time = 17963, Remaining time = 5, PRIORITY = 3
JOB ID = 720, Start time = 17988, Remaining time = 65, PRIORITY = 3
JOB ID = 723, Start time = 18013, End time = 18027, PRIORITY = 3
JOB ID = 733, Start time = 18027, Remaining time = 28, PRIORITY = 3
JOB ID = 757, Start time = 18052, Remaining time = 32, PRIORITY = 3
JOB ID = 762, Start time = 18077, Remaining time = 69, PRIORITY = 3
JOB ID = 765, Start time = 18102, Remaining time = 19, PRIORITY = 3
JOB ID = 771, Start time = 18127, Remaining time = 71, PRIORITY = 3
JOB ID = 781, Start time = 18152, Remaining time = 39, PRIORITY = 3
JOB ID = 783, Start time = 18177, Remaining time = 60, PRIORITY = 3
JOB ID = 786, Start time = 18202, Remaining time = 30, PRIORITY = 3
JOB ID = 795, Start time = 18227, Remaining time = 19, PRIORITY = 3
JOB ID = 796, Start time = 18252, End time = 18269, PRIORITY = 3
JOB ID = 811, Start time = 18269, Remaining time = 51, PRIORITY = 3
JOB ID = 821, Start time = 18294, Remaining time = 13, PRIORITY = 3
JOB ID = 823, Start time = 18319, Remaining time = 43, PRIORITY = 3
JOB ID = 826, Start time = 18344, Remaining time = 17, PRIORITY = 3
JOB ID = 828, Start time = 18369, Remaining time = 32, PRIORITY = 3
JOB ID = 831, Start time = 18394, End time = 18415, PRIORITY = 3
JOB ID = 863, Start time = 18415, Remaining time = 27, PRIORITY = 3
JOB ID = 870, Start time = 18440, Remaining time = 26, PRIORITY = 3
JOB ID = 873, Start time = 18465, Remaining time = 52, PRIORITY = 3
JOB ID = 876, Start time = 18490, Remaining time = 27, PRIORITY = 3
JOB ID = 881, Start time = 18515, Remaining time = 40, PRIORITY = 3
JOB ID = 883, Start time = 18540, Remaining time = 49, PRIORITY = 3
JOB ID = 900, Start time = 18565, Remaining time = 8, PRIORITY = 3
JOB ID = 910, Start time = 18590, Remaining time = 24, PRIORITY = 3
JOB ID = 916, Start time = 18615, Remaining time = 54, PRIORITY = 3
JOB ID = 939, Start time = 18640, Remaining time = 35, PRIORITY = 3
JOB ID = 940, Start time = 18665, End time = 18687, PRIORITY = 3
JOB ID = 946, Start time = 18687, Remaining time = 26, PRIORITY = 3
JOB ID = 949, Start time = 18712, End time = 18716, PRIORITY = 3
JOB ID = 984, Start time = 18716, Remaining time = 67, PRIORITY = 3
JOB ID = 999, Start time = 18741, Remaining time = 13, PRIORITY = 3
JOB ID = 13, re-start time = 18766, End time = 18786, PRIORITY = 3
JOB ID = 20, re-start time = 18786, Remaining time = 2, PRIORITY = 3
JOB ID = 27, re-start time = 18811, Remaining time = 13, PRIORITY = 3
JOB ID = 66, re-start time = 18836, Remaining time = 28, PRIORITY = 3
JOB ID = 68, re-start time = 18861, Remaining time = 27, PRIORITY = 3
JOB ID = 76, re-start time = 18886, Remaining time = 2, PRIORITY = 3
JOB ID = 96, re-start time = 18911, End time = 18917, PRIORITY = 3
JOB ID = 101, re-start time = 18917, End time = 18936, PRIORITY = 3
JOB ID = 108, re-start time = 18936, Remaining time = 25, PRIORITY = 3
JOB ID = 109, re-start time = 18961, Remaining time = 2, PRIORITY = 3
JOB ID = 121, re-start time = 18986, End time = 18994, PRIORITY = 3
JOB ID = 142, re-start time = 18994, Remaining time = 21, PRIORITY = 3
JOB ID = 145, re-start time = 19019, Remaining time = 17, PRIORITY = 3
JOB ID = 179, re-start time = 19044, End time = 19058, PRIORITY = 3
JOB ID = 205, re-start time = 19058, Remaining time = 47, PRIORITY = 3
JOB ID = 227, re-start time = 19083, End time = 19093, PRIORITY = 3
JOB ID = 229, re-start time = 19093, End time = 19108, PRIORITY = 3
JOB ID = 287, re-start time = 19108, Remaining time = 31, PRIORITY = 3
JOB ID = 290, re-start time = 19133, Remaining time = 14, PRIORITY = 3
JOB ID = 297, re-start time = 19158, Remaining time = 17, PRIORITY = 3
JOB ID = 302, re-start time = 19183, Remaining time = 19, PRIORITY = 3
JOB ID = 345, re-start time = 19208, Remaining time = 47, PRIORITY = 3
JOB ID = 347, re-start time = 19233, Remaining time = 16, PRIORITY = 3
JOB ID = 355, re-start time = 19258, Remaining time = 15, PRIORITY = 3
JOB ID = 365, re-start time = 19283, End time = 19299, PRIORITY = 3
JOB ID = 368, re-start time = 19299, Remaining time = 20, PRIORITY = 3
JOB ID = 393, re-start time = 19324, Remaining time = 39, PRIORITY = 3
JOB ID = 406, re-start time = 19349, End time = 19357, PRIORITY = 3
JOB ID = 421, re-start time = 19357, Remaining time = 28, PRIORITY = 3
JOB ID = 425, re-start time = 19382, Remaining time = 10, PRIORITY = 3
JOB ID = 434, re-start time = 19407, End time = 19423, PRIORITY = 3
JOB ID = 435, re-start time = 19423, Remaining time = 28, PRIORITY = 3
JOB ID = 463, re-start time = 19448, Remaining time = 34, PRIORITY = 3
JOB ID = 469, re-start time = 19473, End time = 19479, PRIORITY = 3
JOB ID = 492, re-start time = 19479, Remaining time = 19, PRIORITY = 3
JOB ID = 497, re-start time = 19504, Remaining time = 31, PRIORITY = 3
JOB ID = 510, re-start time = 19529, Remaining time = 29, PRIORITY = 3
JOB ID = 513, re-start time = 19554, Remaining time = 13, PRIORITY = 3
JOB ID = 543, re-start time = 19579, Remaining time = 12, PRIORITY = 3
JOB ID = 546, re-start time = 19604, Remaining time = 22, PRIORITY = 3
JOB ID = 549, re-start time = 19629, Remaining time = 1, PRIORITY = 3
JOB ID = 551, re-start time = 19654, End time = 19658, PRIORITY = 3
JOB ID = 566, re-start time = 19658, Remaining time = 5, PRIORITY = 3
JOB ID = 582, re-start time = 19683, End time = 19704, PRIORITY = 3
JOB ID = 593, re-start time = 19704, Remaining time = 7, PRIORITY = 3
JOB ID = 604, re-start time = 19729, Remaining time = 20, PRIORITY = 3
JOB ID = 611, re-start time = 19754, Remaining time = 22, PRIORITY = 3
JOB ID = 623, re-start time = 19779, Remaining time = 31, PRIORITY = 3
JOB ID = 627, re-start time = 19804, Remaining time = 8, PRIORITY = 3
JOB ID = 628, re-start time = 19829, Remaining time = 12, PRIORITY = 3
JOB ID = 634, re-start time = 19854, End time = 19864, PRIORITY = 3
JOB ID = 678, re-start time = 19864, Remaining time = 34, PRIORITY = 3
JOB ID = 690, re-start time = 19889, End time = 19912, PRIORITY = 3
JOB ID = 699, re-start time = 19912, End time = 19917, PRIORITY = 3
JOB ID = 720, re-start time = 19917, Remaining time = 40, PRIORITY = 3
JOB ID = 733, re-start time = 19942, Remaining time = 3, PRIORITY = 3
JOB ID = 757, re-start time = 19967, Remaining time = 7, PRIORITY = 3
JOB ID = 762, re-start time = 19992, Remaining time = 44, PRIORITY = 3
JOB ID = 765, re-start time = 20017, End time = 20036, PRIORITY = 3
JOB ID = 771, re-start time = 20036, Remaining time = 46, PRIORITY = 3
JOB ID = 781, re-start time = 20061, Remaining time = 14, PRIORITY = 3
JOB ID = 783, re-start time = 20086, Remaining time = 35, PRIORITY = 3
JOB ID = 786, re-start time = 20111, Remaining time = 5, PRIORITY = 3
JOB ID = 795, re-start time = 20136, End time = 20155, PRIORITY = 3
JOB ID = 811, re-start time = 20155, Remaining time = 26, PRIORITY = 3
JOB ID = 821, re-start time = 20180, End time = 20193, PRIORITY = 3
JOB ID = 823, re-start time = 20193, Remaining time = 18, PRIORITY = 3
JOB ID = 826, re-start time = 20218, End time = 20235, PRIORITY = 3
